# JianYing Cloud Music Library
# AI Guidance: Use 'music_id' to reference. If not in cache, ask user to 'Sync Music' or use cloud API.
# Schema: identifier,title,duration_s,categories
music_id,title,duration_s,categories,url
7452674621851830323,电影氛围背景,188.0,unknown,https://v5-jianying.vlabvod.com/6d6f8e13abeb2ca1f0a8d13d3bcccac9/69cf95c7/video/tos/cn/tos-cn-ve-2774/ooQFYgAzZLHYCHDnPFTqfJeSGaxtBEFgN8pRBk/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMVC1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NWVnaDM5aTM8ZmYzODU7OkBpajdpdHI5cjM8dzMzNDlkM0AxXzEvXmAzNV4xYDQvLjQzYSNlcDVnMmRjYWVgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772619787&l=20260304182307062854997DB399C2ECE8
7452924543906662412,充满活力的放克流行音乐,101.0,unknown,https://v9-jianying.vlabvod.com/a0f62aebf4ce20c812e0c0f8da216988/69cf96dc/video/tos/cn/tos-cn-ve-2774/o0f1ApfDNQv7Z0ntJiwkja5USB5CLEXHFgDMYg/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMC01Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NDllNzdmPDRoPGdlZWg7NEBpM3ZtaHE5cm1udzMzNDlkM0AtXjNgY2JiNV4xMzUvYjE0YSNtaGpmMmQ0X2hgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620151&l=2026030418291167511AA574CAB40751B8
7452928021358217226,有趣,85.0,unknown,https://v3-jianying.vlabvod.com/54c862bce77659838ed2142a84eb915a/69cf9757/video/tos/cn/tos-cn-ve-2774/oMoLeLtaIYrQA70vaReOAC3Fzo9fOGarBgv7Co/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMME1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NjllNDkzO2g4aDQ4O2Y6N0BpM3llcWw5cnBndzMzNDlkM0A0YDJgXy8yNjAxNmFgMGA0YSMta29xMmRzMGhgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620290&l=202603041831308A0F52B39F7DF6C86A4C
7466775988425197607,茶花开了，该回家了（Cover 王睿卓）,221.0,unknown,https://v9-jianying.vlabvod.com/a442f0bf8fe72011ff22980354429745/69cf98f3/video/tos/cn/tos-cn-ve-2774/oYDnBAGGEX8FxNdCKgeQoGJ1ZvvxDAgttfBYqC/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMA61Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aDYzOGdkNGQ0ODRkaTQ0aUBpam82Z3A5cm82eDMzNDlkM0AwXi9fYi9fNS4xLV8yXy0zYSMuZXNmMmRza2RgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620566&l=2026030418360641F7AF4F41E9CD385542
7475343673207589686,卡农 in Love（片段）,41.0,unknown,https://v9-jianying.vlabvod.com/6d2547d54dc418886423e2878d975ff2/69cf954c/video/tos/cn/tos-cn-ve-2774/okGbWIeHU9dfALnr2xfIVfQIIWYEfQPANUwxJc/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMgC1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NDo5PGlpZjVnNGQ1ZjM4ZEBpM2h0c3k5cnlxMzMzNDlkM0BhXi4zLTAvNmIxXjM1MjQ2YSNmaHNqMmRzbDJhLS1kYS9zcw%3D%3D&btag=80000e00018000&dy_q=1772619811&l=202603041823310828372CCB37E115168E
7478872354421491724,做最好的自己,155.0,unknown,https://v5-jianying.vlabvod.com/77c1c43b54a9247f20f3fbea2b723d59/69cf98ac/video/tos/cn/tos-cn-ve-2774/o4AwBs0eKinC8WaQIziB9sPyMZY1QyvXgmmwZs/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMT61Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NDtlNzNlOzw0NDllZDk7OkBpM253OHc5cmpleTMzNDlkM0AuXzU2LWNjXjMxMWAwNWEwYSNtZ3FyMmQ0MmdgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620561&l=2026030418360187C58EA36E079EFBF10F
7481554802057955344,时间能不能过的慢一点（抒情版）,31.0,unknown,https://v9-jianying.vlabvod.com/b758be67161f05742426b88910acf2de/69cf9843/video/tos/cn/tos-cn-ve-2774/o4p2BRfBQI0SZVntv0q8L09eTBnCGik9iHy7Mg/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMs61Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OzMzZmk5ZDU2ZmY8M2Q6OkBpM3c4d245cnd3eTMzODlkNEAzNi00LjNjNi0xLTNiYF9iYSNyX2ZrMmRzMTZgLS1kYS1zcw%3D%3D&btag=c0000e00018000&dy_q=1772620580&l=20260304183620F51E53103B3D5F33F220
7484087951385774115,童年老家（Cover 魏佳艺）,346.0,unknown,https://v5-jianying.vlabvod.com/8a9a36072b694fdbfcd20003380655ec/69cf9982/video/tos/cn/tos-cn-ve-2774/ogu3DfsTtEPDYzFrEgngFBC6QeZQCr9gmAbKxt/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMJ61Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OjdoNTs4aDk6aWZkO2lkZ0BpM282M3A5cjdqeTMzNDlkM0AtMDFgNTVfXjYxYF81MC82YSNscV8uMmRza2JgLS1kYTBzcw%3D%3D&btag=c0000e00030000&dy_q=1772620584&l=20260304183624C6005DAE7CB123F30C4C
7488980235543694130,第57次取消发送（回忆成了大问题）,12.0,unknown,https://v9-jianying.vlabvod.com/e3fd9678a80393b439f640a11d84b31b/69cf9555/video/tos/cn/tos-cn-ve-2774/o0kYgfCQctDAAJo29FwntqEXWDg1fSCqZGBGoC/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=127&bt=127&ft=OV.Cu77JWH6BMwA1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZWZkZDllZTQ1PDtlNjg6OkBpam91Omo5cjxqMzMzNDlkM0AxXmEtYi4vXmIxMDRjYTMwYSNhMWo0MmRzMDJhLS1kYS9zcw%3D%3D&btag=80000e00008000&dy_q=1772619849&l=2026030418240992F5AFE890967F48276F
7491891370807412763,夏日之梦热情律动,74.0,unknown,https://v5-jianying.vlabvod.com/39d346c5ad04cfa6a9b968d38b632dfc/69cf9774/video/tos/cn/tos-cn-ve-2774/oYrfNIgMBcsXEBiXgif8CUQJKiIUBnAtZ9HZg4/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMbE1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Ozs6ODU6ZTs3OzY4ZDg5O0BpanFqOHc5cmo7eTMzNDlkM0A0MWMzXjRfNTQxMjJhMTI2YSMwaDAxMmRja3BgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620330&l=20260304183210C40F2D020693D44D6549
7491895148806359091,史诗紧张氛围剧情 Epic Action Rock Trailer,149.0,unknown,https://v5-jianying.vlabvod.com/b1540aab1e0498a498b753c6cf1ab9c4/69cf97b8/video/tos/cn/tos-cn-ve-2774/oYCyQvazBAvziTpWM4ijiZIzfAhMLLPQ7bssPB/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMgE1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Ojk8NmY0ODw6M2c0NjU4ZUBpanQ3dnU5cmY7eTMzNDlkM0BjMjMzNl8zXzExL2AyMWFjYSMycnEyMmRrcnBgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620323&l=202603041832034984F4EC5F5104ABA21D
7491896298539780105,少侠请留步 中国风 文化 有趣,137.0,unknown,https://v9-jianying.vlabvod.com/25a5cbe47fc6db75f729b2c9752bd1c4/69cf9771/video/tos/cn/tos-cn-ve-2774/owAeDf6daE0EYCk6XgPAFCi4QUzJFOSYfBGEqZ/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMJS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZTY1aDU6ZDwzODo8ZmU7PEBpM3dudnc5cjo8eTMzNDlkM0AtLmIyY2MzNjExMTYxYDYyYSMzZl4yMmRjLXBgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620264&l=202603041831044984F4EC5F5104AB6E9B
7491897799446235172,倒计时 震撼 开场 预告,50.0,unknown,https://v5-jianying.vlabvod.com/069ca9b2d17c55444ced0cbc16b29428/69cf97c7/video/tos/cn/tos-cn-ve-2774/oMezgaLwskronflxnhCfw2DIAxLuBPFS82GEbI/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM3L1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZGU4PDMzaWRpZzY3ODMzNUBpajw2NXM5cnc8eTMzNDlkM0BjLWAvYjEuXjUxMmExLTRfYSNxb14zMmRjL3BgLS1kYS9zcw%3D%3D&btag=c0000e00020000&dy_q=1772620437&l=202603041833576BB7623642ED73CA3554
7491897838295238697,快闪卡点 响指 拍手 酷炫 愉快 打击乐,34.0,unknown,https://v5-jianying.vlabvod.com/40fed000f79e129355f739b8201c0c47/69cf957e/video/tos/cn/tos-cn-ve-2774/oECI4itFjfQYBkkiZfZBE1txgNipAvzMInByIx/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM0A1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zzk3OjQ2MzZoZ2g5NTZoNEBpajtkOWs5cjU8eTMzNDlkM0AtX2NiNTM1NTIxNDMuLTBgYSNsbmI1MmRzMHBgLS1kYWFzcw%3D%3D&btag=c0000e00018000&dy_q=1772619868&l=20260304182428299BA552576BD84CAF65
7491899554176141349,国风 入山符 门派初见 场景音乐,80.0,unknown,https://v9-jianying.vlabvod.com/0542ef99c0766d22ae352b1139b2d2f3/69cf972b/video/tos/cn/tos-cn-ve-2774/oks4ZgmiPSZgQMkI8BinCkbBgRNEBAYzfEftm1/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMjS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zjk6NzQ1OTc0M2ZnNzg1aUBpamY1N285cmY8eTMzNDlkM0A1NTM2LjUxXzUxNjQvLWBhYSM1YWhkMmRzM3BgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620251&l=20260304183050AE4E303057864DDD2B4C
7491901596332492836,热情放克 时尚创意 震感律动,105.0,unknown,https://v3-jianying.vlabvod.com/7710ef1c624d7d34cb07330edd080760/69cf8135/video/tos/cn/tos-cn-ve-2774/oUlCDqfff3vPFBF4QxkazL1DAEvaGNgIVx7lYP/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMtFsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zzo0M2c5OGdlNWdlaTg0ZUBpanQ2PHY5cmlseTMzNDlkM0A2NWM2M2IvNjAxMC8uLV40YSNqXjAyMmRzcG9gLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772614604&l=2026030416564402E313625C865D3EA8B6
7491905992201652251,电影质感 震感片头 预告片,51.0,unknown,https://v5-jianying.vlabvod.com/3907e52a390c920d1c701d987ab814a9/69cf8269/video/tos/cn/tos-cn-ve-2774/o4dTmgAfaQpIfvyPFQyhwMgx8JafYCBakMaz8W/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM47sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=MzY8OTMzZGhoOWhoNzVlaUBpMzx0eW05cmU8eTMzNDlkM0BeLV5jX19jNi4xLzQtMzFfYSMvZDFfMmRrZnBgLS1kYWFzcw%3D%3D&btag=c0000e00020000&dy_q=1772614966&l=20260304170245C1B979EEDD3038B931B0
7491907812495280138,影视氛围悲伤叙事 Love and Longing,167.0,unknown,https://v5-jianying.vlabvod.com/ee938c3cfc1dabddfda62375ce104378/69cf82d1/video/tos/cn/tos-cn-ve-2774/oQs3Fnf6E8J6CFE3xQNIlgAo5KC9BDD6tMUfZk/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMb7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZDQ1Z2VpaDw8aWc5ZGZkaUBpajdtcXc5cmx0eTMzNDlkM0AxXi0tYC5gNi0xLTJhNmI1YSMuMHFiMmRrL29gLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772614954&l=2026030417023487774656831EBADDEC24
7491907899728414732,生活的新视角,60.0,unknown,https://v9-jianying.vlabvod.com/c598c85fc7e0dbf80bf8b5bec86fae4b/69cf96bb/video/tos/cn/tos-cn-ve-2774/okEpj1ZtIACfMMP3OnEg2b8eDBFjdW9D1zYHco/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMf01Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ODkzOGk0PDk7Nzo6OTllM0Bpanc6OW45cmtveTMzNDlkM0A1MC42Yy4zXzExYi0xNDMtYSNhcG5jMmRzZW9gLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772620159&l=20260304182918195C2186D833203A2723
7491908368039249958,抒情进取氛围音乐,119.0,unknown,https://v9-jianying.vlabvod.com/2368d0c4b5c57879bf4aa8ba5c38c2c9/69cf829a/video/tos/cn/tos-cn-ve-2774/oIBvQfe1DBnPF1la84EEBbI4eCEMwtdAsBzVNF/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMg7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aWRmOjNoZzM3aDs0Mzs0M0BpanhkOXA5cnk0eTMzNDlkM0BgMC9jYmItXjIxYmMuYDNjYSNqcWpgMmQ0M3BgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772614947&l=202603041702279EC4254EB4D6CBEAC27E
7491916574502324275,古典 中国风 古韵 悠扬 抒情 悠闲  six,118.0,unknown,https://v5-jianying.vlabvod.com/d6dae1d95a9e58d7049804214ee2a4d4/69cf826b/video/tos/cn/tos-cn-ve-2774/o4PHI40aFGIqzA1BiovCeLpeUBExrMfGzU8oKQ/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM_csNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OWc4NTg0NjM2MzloZ2RkaEBpM242cXk5cjhkeTMzNDlkM0AwYzAzYWA1NWAxLmAvMC0zYSNlNHEuMmRjMnBgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772614901&l=20260304170141C890828EA3614D239F2E
7491926561791526963,自由宁静舒缓吉他 Free and peaceful guitar,94.0,unknown,https://v5-jianying.vlabvod.com/501ac2c75bf57673091bde4b981ebf1b/69cf9670/video/tos/cn/tos-cn-ve-2774/oUeFmCEBsfDCzSAk9O7jFCwBfmEgvPYaPLQbPE/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMZd1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=O2dkZjM3NGRnZGY1NDNlOkBpamxxa205cnA0eTMzNDlkM0BeLzMvLTYuXzIxYDViMGBjYSM2MHAwMmRzcnBgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620050&l=202603041827308853B8AC6F1A6B2F5927
7491929010902829068,轻快 时尚 舒缓 纯净,259.0,unknown,https://v5-jianying.vlabvod.com/9d3cd792657af6a1307eb819d1aa35d8/69cf83bd/video/tos/cn/tos-cn-ve-2774/oAUWzXif7IB7Q8QB4OAQPDitz3McsWJghEEcOA/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMipsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OjM1NzlpPGk1NDU5OjdoaEBpM3U6anY5cmpteTMzNDlkM0BgMjM2Li01X2MxNDRjYi9eYSM0NG1qMmQ0ZG9gLS1kYTBzcw%3D%3D&btag=c0000e00030000&dy_q=1772615098&l=20260304170458C14F3AFCF8472D10C60E
7491939580598683687,亲密 深情 温暖 Warm Melody,122.0,unknown,https://v9-jianying.vlabvod.com/fd7d33b60d7bd064aeb4dc57154d9113/69cf9698/video/tos/cn/tos-cn-ve-2774/ogAKCPU8zPQkvaBfCWMiK8XWkiQ8AFfgUf3Hxa/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMxd1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NTs3NWg7ZWk6Nmc1OzU0O0BpajVwank5cjRleTMzNDlkM0A0NWEvLmExX2AxNS0zLy5gYSNmMjFuMmRzY3BgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620062&l=202603041827420AD36EC15C8F6B6E0020
7491955393897351194,燃烧活力摇滚狂热,114.0,unknown,https://v5-jianying.vlabvod.com/94fecb57b68982ee2f3e3135c8692aef/69cf9799/video/tos/cn/tos-cn-ve-2774/o4fPaPzna6De94tETiFoAIxgBmBEMACjIeQGzF/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM5E1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ODQ1aGY3OWY8OzQ7ZWYzOEBpM3h0cms5cjM7eTMzNDlkM0AuLl9jMi9gNWMxYC42NjYvYSNnY2dwMmQ0aHBgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772620327&l=2026030418320767511AA574CAB407EC13
7491955627427924004,滑稽幽默乐,93.0,unknown,https://v3-jianying.vlabvod.com/a568623d90505f2c2545c1100a1e81ed/69cf974f/video/tos/cn/tos-cn-ve-2774/o8atQmFh4xCPrLfuAgDCYr9lZsng1B3tC2ErfS/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMGS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zzo7ZWc5O2c8NTY8NzpmPEBpajhxOWw5cm1weTMzNDlkM0AuYjJeYDM1NmExYF81LzIwYSNtYTNvMmRzaW9gLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772620274&l=2026030418311463F9B16A2B8AE8459A04
7491956050079172647,爆笑欢乐音效随心所欲,111.0,unknown,https://v9-jianying.vlabvod.com/a0618489e63dc6ad8f244dde3b47c3fe/69cf9774/video/tos/cn/tos-cn-ve-2774/oEI3MQAuZak9C9DnfFncf1WzQrptrEBgNk2uBo/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMRE1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zzg1ZmllZWRmZTk0NTs8NkBpM29sdm45cnRweTMzNDlkM0A2M2BeNmJjNWIxYDI1XzItYSM1NnBzMmRzaW9gLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620293&l=20260304183133E6E1641ECBB426382F10
7491956333886228516,欢乐音效带来好心情,164.0,unknown,https://v5-jianying.vlabvod.com/719cd3abafadc019b3544da76da4d555/69cf97a3/video/tos/cn/tos-cn-ve-2774/o4o3DBriipsjQMOITAizBajBQihYCghxvdfWY6/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMfS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZjZlNGlnOGlkOjNkPDM5ZkBpMztndHQ5cjZweTMzNDlkM0BgNGIxMTViX2MxYjJjMGExYSNlZWAtMmRram9gLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772620287&l=20260304183127AE4E303057864DDD4D6A
7491957082301007935,逗趣声浪翻涌 Funny sound waves surge,152.0,unknown,https://v3-jianying.vlabvod.com/18294e9ed8bb93569af49f71726b74ee/69cf9792/video/tos/cn/tos-cn-ve-2774/oIfto4Af9EtoGEGPFMgUY1QufZaXxCBacD5z7F/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMiS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NTo2PGQ4OGc4ZWY3ODZkZkBpM2h1anY5cmlweTMzNDlkM0A1MGJhYzVjXl8xXl4xNS00YSMwbG9lMmRzam9gLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620282&l=20260304183122C1F5310E07798321CF13
7491957320076789769,摇滚狂潮燃烧心跳,90.0,unknown,https://v9-jianying.vlabvod.com/855bac328371cfe32716547c93c8f61b/69cf9778/video/tos/cn/tos-cn-ve-2774/ooYzyaPFIFYk36Y4DBQcIeFf5CgCSAfoEjaxLL/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMxE1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Njo1ODw4O2Y8NzxoZTs5N0BpMzc3NG45cmg7eTMzNDlkM0BeNS9iNWJfXzIxYDJjYzRhYSMzcGE2MmRrbXBgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620318&l=202603041831584984F4EC5F5104AB9D60
7491958476358715403,欢乐音浪阵阵 Waves of joy,234.0,unknown,https://v5-jianying.vlabvod.com/fdbf1873bf35a85d7a952431aa3b185a/69cf97dd/video/tos/cn/tos-cn-ve-2774/ocBxQsBnAgOYJPZmHEP4fgCCu8fD9Ftu2C31yt/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMSS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ODgzMzw0NDc8M2Y8MzpmM0BpajQ4aHA5cmlweTMzNDlkM0A2XzBeLzAwXjMxMjQxNGJfYSM2azRkMmQ0a29gLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772620275&l=20260304183115C40F2D020693D44D331F
7491960631927801892,笑料音效不断 Funny sound effects,234.0,unknown,https://v9-jianying.vlabvod.com/a8a6cb122f43d32973b8c651cfacb5ab/69cf97de/video/tos/cn/tos-cn-ve-2774/ocDEQfX2DAHnFnItE3Eb2MII9BCMoxwgepZ0yC/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMES1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NjQ0ZDY0Ojg7Zjs4ODxpZEBpanE2Z3g5cjRweTMzNDlkM0A1XmJfLV5iNmMxMi1fLzJhYSNsLWVoMmQ0bW9gLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620276&l=20260304183116E6E1641ECBB4263820FE
7491967787276388379,温暖舒适的低保真秋季,130.0,unknown,https://v5-jianying.vlabvod.com/fdc0a6300352abd1fe217e85754209f7/69cf968c/video/tos/cn/tos-cn-ve-2774/o8I4MQgAs0hfBqBz7iz1vzU5vRyWFiCQmFjRAB/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM9d1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Njc3PDxpZ2czaDY4aTZoM0Bpam03eGw5cjhneTMzNDlkM0AvMWEtNjFfNmMxLTEyLTYxYSNrX2BxMmRrL3BgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620042&l=2026030418272286795BB9435E1BB16575
7492238732939331635,热情江湖快闪国潮,82.0,unknown,https://v3-jianying.vlabvod.com/6f3a32e4d3f980b5a657a72072be88be/69cf9733/video/tos/cn/tos-cn-ve-2774/o0NYbQBRnDALrci4BHfhgDzctfCZ5tRMIkNxND/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMcS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=O2VoaGVmOWVkaGg4NDM4O0BpanZlNjo6Zmg5eTMzNDlkM0BjNjBjXjVjNjMxXmEzMDBiYSM1L2BmcjQwMHBgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620257&l=2026030418305707B2ECA897463FA8DC3A
7492239744664782899,喜剧幽默搞笑古风  eighteen,53.0,unknown,https://v5-jianying.vlabvod.com/6843f3e45b31a190ffeb9fe1558ba138/69cf96c3/video/tos/cn/tos-cn-ve-2774/o4PmG7wMvCogPFXzmBswyZo028aeAb8fosfMQw/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMqJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NTNoZjw7ZzQ1PDY7ODNpPEBpM2R4c3Y5cjg6eTMzNDlkM0BhX2IzXi9gXl4xXi41Ni1hYSMzamZsMmRzb3BgLS1kYTBzcw%3D%3D&btag=c0000e00020000&dy_q=1772620174&l=202603041829348113CE311A9337403164
7492249877716813875,搞笑 滑稽 沙雕,50.0,unknown,https://v5-jianying.vlabvod.com/b2ce75c9bcfbf8209a84c6d6680f1276/69cf972d/video/tos/cn/tos-cn-ve-2774/oUzahYf4PDBaoIw4ClFEAoDUaeFzycLYQafsGG/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMYS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OzM0NzVpNztkODZnMzhpO0BpMzc0cGw5cjg5eTMzNDlkM0AyLWE0NmM0XjYxMjBiLS0vYSNiYGNqMmQ0aHBgLS1kYTBzcw%3D%3D&btag=c0000e00020000&dy_q=1772620283&l=2026030418312392E3AD6907D2C9A3F4CC
