id,name,type,duration,url
7322231389091384587,晴朗的蓝天上飘逸的云朵随着时间流逝,unknown,14000,https://v9-artist.vlabvod.com/6b3cb0a07ba9eb8c1f30c8bb5a442852/69b128da/video/tos/cn/tos-cn-v-436d67/oskWd3HQgBALgfO2DI4EeuJhQZNAw4FfPCqbXT/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=221&bt=221&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ODk4OzU2OmQ1ZTszMzlkZUBpM3EzdjU6ZmZvcDMzNDZlM0AtNDRjYS8yXi0xMi00X2M2YSNeZDNjcjQwMGJgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322267818249047305,阳光透过树叶和树枝上的白花照耀着,unknown,55000,https://v6-artist.vlabvod.com/45ac95f20ea522cdcd600a912481e03f/69b128fe/video/tos/cn/tos-cn-v-436d67/oYbc5hZOClxLIgDIdeKev8TnB0FHnENdzYDCQA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=877&bt=877&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZmhoZWU4ODszZTk4M2Y4ZkBpajRyeGY6ZnE1cDMzNDZlM0BjNWEwNGE1XjExYzA2LmAtYSMwaTRfcjQwbWJgLS1kYDBzcw%3D%3D&btag=c0000e00020000&dy_q=1772613191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7322344732716240138,新鲜的洋葱面包放在桌上健康的早餐点子，淀粉类食物的视频,unknown,0,
7322367675164790043,医生解释。,unknown,0,
7322374544465972534,日落神奇海洋龙舟团队训练,unknown,21000,https://v6-artist.vlabvod.com/5f96fbf7015bbab1d62c02ae10681b41/69b128db/video/tos/cn/tos-cn-v-436d67/oQuAWf4ACPHd30aeeB5TAeiH2LN0AZ42wYEWZn/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1216&bt=1216&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=Ojo1NTk3Zjw8ZjpoZTQ4NkBpM3F1djw6ZnFzcDMzNDZlM0A2Li40YWFjXjExMjA2L2E2YSMtai1qcjQwc2JgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7322402960183479564,机器人在和一个商人谈话时面带微笑。人与机器人通信概念。,unknown,0,
7322403155356978451,雪山月亮屋4k,unknown,0,
7322421416454851849,4K老人在客厅服药或补充维生素,unknown,0,
7322432939525016882,石灰和水一起熟化。,unknown,0,
7322558813440068914,母亲握着儿子的手,unknown,26000,https://v9-artist.vlabvod.com/4198da112137cc516d6a9cbac0c87ee8/69b128e6/video/tos/cn/tos-cn-v-436d67/ogzCDACeWQAMMNggNU8nhMIh9k1QnbXBD6Ilof/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=326&bt=326&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=OTM5MzxpOGc2NDY2O2RmZkBpM2o5Zzk6Zjc0cDMzNDZlM0BhXzMuMV81XjAxX2EzLjYxYSNtajAwcjQwM2NgLS1kYDBzcw%3D%3D&btag=c0000e00010000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322563841089408295,日落时分，一个女人在森林里散步。慢动作,unknown,0,
7322591729880698175,实时垂直拍摄:香港夜晚的城市街道,unknown,0,
7322596346169429275,夜间照明的高速公路动脉:夜间高架道路上繁忙的交通。亚特兰大市中心连接器，GA。航空镜头与静态相机运动,unknown,15000,https://v26-artist.vlabvod.com/c8535bba3f6084f090971d05c6d51db9/69b128cd/video/tos/cn/tos-cn-v-436d67/o0qs68PkgEIHVJg52hXAQAz4eeeefkg54y9sYZ/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=537&bt=537&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NTpmZDo2Ojs2OTU2ODo1aUBpajt4dTc6ZjpxcDMzNDZlM0BgXy02Ml9gNi0xYzEtYV80YSMxZl4wcjRva2JgLS1kYDBzcw%3D%3D&btag=c0000e00008000&dy_q=1772613183&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163303714D3E93D5CE940C230E
7322666921269218598,厨师将胡椒粉倒在菜上,unknown,0,
7322686724168011035,4K静态拍摄大群被疏散的野生海鸥在海边日落的天空中飞翔，天际线背景是远洋客轮和轮船。,unknown,12000,https://v6-artist.vlabvod.com/8091a4999a67b24f7d98deabc81e7fe5/69b128d5/video/tos/cn/tos-cn-v-436d67/oMZem8BCQgNNMoCZKbMcfIg1l98CAnpYngDgCA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1089&bt=1089&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZGY5OzloOzs8NDplNTRnaEBpamZkMzk6ZjkzcDMzNDZlM0BgLl8wXmE0XzAxLi81MGIxYSNtLzA0cjRfaGNgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7322695866463046966,雨后的桥墙在森林里的秋天,unknown,8000,https://v6-artist.vlabvod.com/08636d3380a9835e6eeb3de68782cd9f/69b128d1/video/tos/cn/tos-cn-v-436d67/oAQgIgALNEZnCWnlf8eubW8P8QM8vDCgCdldBn/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1172&bt=1172&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aDxlaDVnNGZpMzY8OjY2O0BpM2VsczY6ZmU4cDMzNDZlM0BeMGEvYjJeNmIxNi8zYWE2YSNjcXE0cjRvNWNgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7322703843605663015,美丽的千岛湖自然景观，位于中国浙江省杭州淳安。,unknown,28000,https://v6-artist.vlabvod.com/13df36a1f7e77715ba3f856283ea42c8/69b128e5/video/tos/cn/tos-cn-v-436d67/oQSgbMtHLIaB4YB5GCP816eDEgnQePFe4AbYXn/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=419&bt=419&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=O2czaTM0NWU6aTQ0OzM8NEBpamw0bmg6Zmg5cDMzNDZlM0AzMDIyLWMtXjIxMGEzNS8xYSNqcHJjcjQwY2NgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7322750863812873523,沙滩上的美女慢镜头,unknown,0,
7322759768462970139,大猩猩,unknown,7000,https://v9-artist.vlabvod.com/d319fdd298c53b96a5bf9baf7b4121c1/69b128d3/video/tos/cn/tos-cn-v-436d67/o0bfbpcCnBA8NreQTIS5QwC50uggIlYOn8NAD1/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=816&bt=816&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZDU2ZmQ5aDpnZTk4ZDRkO0Bpamdncjc6Zjo8cDMzNDZlM0BfXzEuMWIvX2IxLy1hLWMuYSM0NnAycjQwZGNgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322760569721785654,把手机绿屏放在家里的支架上。,unknown,19000,https://v26-artist.vlabvod.com/dc246d6809318f681855f014567b41f7/69b128d1/video/tos/cn/tos-cn-v-436d67/oI58fOenHInxFDECbprgbDDalgEZNDqACjhwQB/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=125&bt=125&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agD29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aThoNDU1PGlkZWg2NGQ0OkBpajpvajQ6ZmtqcDMzNDZlM0BfMi8xNi0zNWMxNjBeMS9hYSNocmJqcjRfYWNgLS1kYC9zcw%3D%3D&btag=c0000e00010000&dy_q=1772613183&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163303714D3E93D5CE940C230E
7322787053102566694,飞越惊涛骇浪,unknown,30000,https://v9-artist.vlabvod.com/bb07402db657e96c13b1a2ec8ea572f0/69b128ea/video/tos/cn/tos-cn-v-436d67/ogWAIa2RfnF8OgE3IZeZBbLQa4fAzCZPEFbugD/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1150&bt=1150&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZGc1ZjdlN2g8OGc1NWU5NEBpM21lZmY6ZjpmcDMzNDZlM0BjMy9gNDVgNWExYmA2Yi5gYSNvcy1ocjRvZGNgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322828219986578738,雪花飘落在树上的慢镜头是美丽的冬季景色,unknown,0,
7322842825740045594,片尾石板在摄影棚拍摄背景,unknown,12000,https://v6-artist.vlabvod.com/5b3f37709cdce20568093a0fc8166078/69b128d3/video/tos/cn/tos-cn-v-436d67/o8QBpNBlbnfJ6eqaHoUnwgK8CyAbCFYYYIBhDv/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=220&bt=220&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aGk7Mzg0aDQ0PDY3Ojs5OEBpM3NrNzY6ZjRpcDMzNDZlM0AyLS8zX2BiNi0xMzQvXl82YSNeXjJqcjRfcWNgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613192&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030416331156B8050ACD97694DFDE0
7322858002082467083,女士咨询乳腺医生，发现乳腺肿瘤，预防癌症,unknown,11000,https://v26-artist.vlabvod.com/5db99e2d401072dfd4778be77f81dac8/69b128c6/video/tos/cn/tos-cn-v-436d67/ogDNmkIALVS6pfnyBgbaeMCNKKQW9F0KA4nlm8/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=239&bt=239&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agO29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=M2c0MzpoOTo8NjY0OzlkZ0BpamVnOjg6ZjVycDMzNDZlM0AuLy9jMV4wNV8xLl41NV8uYSMzZl5ncjRnMmNgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613180&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163259102D8CF1272B8DAF2715
7322859023894727977,惊涛骇浪冲刷海岸线的超级慢动作。低沉的海浪冲击着岩石海岸,unknown,0,
7322871281324510502,通往佐治亚州亚特兰大市中心的高速公路上夜间交通拥挤。高速公路两旁排列着摩天大楼和砖房。航空镜头与静态相机运动,unknown,17000,https://v9-artist.vlabvod.com/c640f05fe3e43c589b3c85593539fc17/69b128dd/video/tos/cn/tos-cn-v-436d67/oYCNzhg8IWlI278LEBglIDfrGnvaVAteKuCnJD/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=272&bt=272&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=PGVpZDk3MzlmN2g3M2Y4OUBpajttNGQ6ZjR2cDMzNDZlM0AyYy0wMzYxX14xYy0tLTIxYSNrYGtfcjRvNmNgLS1kYDBzcw%3D%3D&btag=c0000e00010000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322874557948235071,现实的社交媒体点赞或喜欢图标与透明的背景,unknown,8000,https://v9-artist.vlabvod.com/f9ef2e265e8ece3b409476c1b620fbdd/69b128d4/video/tos/cn/tos-cn-v-436d67/oMhymbGeIACtaEagByzg26tNCBfbqb0zAd5sQC/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=101&bt=101&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=MzM8aTRnMzRpZzY6OGU8NkBpM2RydzU6ZnAzcDMzNDZlM0AvYDEzLy8zXjMxNS4yYmItYSNxb2hqcjRfb2RgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322931748558408998,建筑停车场的氛围,unknown,0,
7322936648579157286,穿着飘逸的白色衣服的女人跑过麦田,unknown,17000,https://v9-artist.vlabvod.com/8248efb506f80841c6ee67e79e362944/69b128dd/video/tos/cn/tos-cn-v-436d67/oMIgEOAGNYRoCznlWeWnbes78mM8hDQgNdEoBM/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=449&bt=449&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NWY7M2lpNzQ3ZTtoOjc6ZUBpM3g1cTk6Zjs3cDMzNDZlM0AzNC42YTEvNi4xMl9hXy9gYSNycWEycjRfZ2RgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7322946693421387045,在混凝土墙上移动粒子的电影背景。带有移动和闪烁粒子的抽象背景。美丽放松的背景。,unknown,0,
7323191240122453284,蓝天白云,unknown,0,
7323202354403118386,在办公室工作的商务人士,unknown,22000,https://v6-artist.vlabvod.com/a16c90a781e5f85293c5347200bf7e80/69b128dc/video/tos/cn/tos-cn-ve-3011c800/oAxhLTbhjFGSQEyINBfyCDyzgJCzGAPbtI0e4C/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=2548&bt=2548&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agun9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aDVpNGVkOGY0NTVlNzs0ZkBpamtlazU6ZjhqcDMzNDZlM0AxYS4wNWFeNl8xMTNiYDRgYSMxZV42cjRvb2RgLS1kYC9zcw%3D%3D&btag=c0000e00010000&dy_q=1772613191&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=2026030416331156B8050ACD97694DFDE0
7323211559939870002,可爱的家养波斯银栗躺在房间的床上休息。猫看相机和旁边。快乐可爱的宠物和呆在家里的概念。懒惰的动物的,unknown,28000,https://v26-artist.vlabvod.com/8b5dae374f6a0997658d79476d5a0610/69b11d2a/video/tos/cn/tos-cn-v-436d67/oAyIADYPbfCQLFFbhKKQei87UHZn4CeAaHyBx0/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=148&bt=148&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agcm9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZjdkOjo6aTZnZmkzNDU0O0BpajY4dGY6ZmprcDMzNDZlM0BfLzFhLy81NTIxMC82XjQuYSNmaGQucjQwY2RgLS1kYGFzcw%3D%3D&btag=c0000e00010000&dy_q=1772610191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030415431018D0987D1B44CFAB1DFC
7323219926607596850,老板祈祷同事在视频通话中表现出色,unknown,14000,https://v26-artist.vlabvod.com/7f648a88ebf84d040fcf1da519ed91dd/69b128c9/video/tos/cn/tos-cn-v-436d67/oAeQnbDG4DSaI5HpTLLA8CthQPbjFxeAeBNiV2/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=212&bt=212&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agO29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZTY3Zjw1NzU7ZmY6ODxoZUBpM25vaDM6ZjRrcDMzNDZlM0AyYmAyM2NfXjAxMGNgMzZjYSNkcm5ucjRnc2RgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613180&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163259102D8CF1272B8DAF2715
7323226110970432805,日落时宁静的芦苇空镜,unknown,11000,https://v9-artist.vlabvod.com/4935d6e7ae644304ef1609fd3cd376b7/69b128d7/video/tos/cn/tos-cn-v-436d67/oUl7QKBlAggIfVNA0DaMbZVCCTWnoeOBQN0AJ8/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=622&bt=622&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=aDRpODRkZGk2OTZlNjlnZUBpM2RtaTo6Zm5qcDMzNDZlM0AyYy5iY2IxXl4xY2AtNTU1YSNkaGA2cjRvLWRgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7323228599975300378,成年妇女在后院里。,unknown,8000,https://v6-artist.vlabvod.com/d945688433f0a7b1ff483702f4037182/69b128d1/video/tos/cn/tos-cn-ve-3011c800/owCQhflhK0IVzJCBGNwBJVeDgNhIASZECyy2IH/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=1543&bt=1543&cs=0&ds=4&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=ZmZpZTc0Zjo8ZWdoODk8N0BpajV0ZjY6ZmpscDMzNDZlM0A2Yl9hYS0uXjUxLTEwLzViYSMwXjMxcjRnXmRgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=20260304163313712D460A87C93AA1D9B7
7323244455723552010,白色的蒲公英田在夏日阳光明媚的日子映衬着天空的白云,unknown,13000,https://v6-artist.vlabvod.com/fa61ad20af703243cae6807f644b4e67/69b128d6/video/tos/cn/tos-cn-v-436d67/o8nFEDLgSIio1eA8jCeblwzbPRD0BNgCClQUCA/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=986&bt=986&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=N2ZoaDk5ZTY8aGU7PGllM0BpM2szajg6ZmducDMzNDZlM0AtYTFeNTVgXi8xMWBjYGMvYSNxZWtkcjRfNmRgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7323248462265404722,雪花落在绿幕上,unknown,0,
7323289569703562534,油漆刷擦开和关闭过渡。油墨风格哑光过渡。你可以使用它们作为光磨，在叠加模式下视频之间的过渡。墨水刷Strok。色度键，Alpha通道(透明),unknown,0,
7323290374397611273,动画移动到右边的线性图标,unknown,6000,https://v9-artist.vlabvod.com/adabf5dc409797622346c96887f59294/69b128d3/video/tos/cn/tos-cn-v-436d67/o00BfCEPLCARlmf4HetwQFgc4B2D2Q8AMbQGFk/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=63&bt=63&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agXn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NGU2OTc4OTM3aTM6OTdoZkBpanN1cjU6ZmZycDMzNDZlM0A1YF9fLS8xNjIxYWM0MDMuYSNiY2AycjRnLWRgLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613197&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=202603041633164231FB0AEA3D42AA74D8
7323291238046731571,垃圾墨水溢出屏幕飞溅抽象效果薄膜颗粒,unknown,10000,https://v6-artist.vlabvod.com/5178a02fb4cb20c9473c28f852a8a324/69b128d3/video/tos/cn/tos-cn-v-436d67/og6oRbHFnAdlez98qDDIZ6QWoBDI6QPgDeNdCC/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=465&bt=465&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NDU3NDQ4ZmQ5N2g3OTM5O0BpMzZ0ajQ6ZmRzcDMzNDZlM0BhNWExYy81NmMxL2ExM2EuYSNoY2tycjRnLmRgLS1kYDBzcw%3D%3D&btag=c0000e00008000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7323294537055554866,广州城市天际线夜景航拍图。创意视频没有广告和商标,unknown,21000,https://v26-artist.vlabvod.com/f881a8340eadb728e62abf2d5353f9d2/69b128d0/video/tos/cn/tos-cn-v-436d67/o8oUQMeG8cCcJwohAgnCIZoTNdlghBe8DYDtb2/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=782&bt=782&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agO29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=OGg0Ozc7NTllPDQ3M2g7aEBpM3J0ZTw6ZnFycDMzNDZlM0BjX14xLjZiNjIxYzUvYDM0YSMwaGZrcjQwYGRgLS1kYC9zcw%3D%3D&btag=c0000e00010000&dy_q=1772613180&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163259102D8CF1272B8DAF2715
7323305371144129818,黑色背景图片。黑色的壁纸,unknown,1000,https://v26-artist.vlabvod.com/85b8fc36d7d59a8e59777c7324a56f79/69b128bd/video/tos/cn/tos-cn-v-436d67/9a1d0851ad1347409a1efedb53b23698/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=397&bt=397&cs=0&ds=3&ft=yg8SInYYwAGRXbMxqfuJwFU268agO29BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=OzMzPDs4ZTwzMzRkMzVlZkBpanByc2t5ZnlzNTMzNDZlM0A0YTReMy4vNWAxYGAzNV9jYSMzaGFeX2FlNm9gLS1kYC9zcw%3D%3D&btag=c0000e00008000&dy_q=1772613180&l=20260304163259102D8CF1272B8DAF2715
7323313086012591370,"乌克兰,喀尔巴阡山。秋山中晨雾的时间流逝。风景有雪山和流动的雾。",unknown,31000,https://v6-artist.vlabvod.com/0b724c0b5330b169138a780887218e5c/69b128e8/video/tos/cn/tos-cn-v-436d67/oYKGzhg9IbyNu9egEBh6EDfgm0FniANMHKCMTv/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=230&bt=230&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agZn9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=OTwzNDg2Mzo4NTo6ODw1aEBpajdwczo6ZnFycDMzNDZlM0BfNjJeYDIuXmExLWMyYy0wYSMvcGthcjRnZ2RgLS1kYDBzcw%3D%3D&btag=c0000e00018000&dy_q=1772613194&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=20260304163313712D460A87C93AA1D9B7
7323316926749412645,宠物的爱。在街上发现一只可爱的小狐狸狗。,unknown,14000,https://v26-artist.vlabvod.com/9523424d0db86991d0e1dc3041b3c4bf/69b11d1c/video/tos/cn/tos-cn-v-436d67/oU4hRygEDxnCoNueZuBdalmqTgtAN8PQIsrebG/?a=4066&ch=0&cr=0&dr=0&er=0&cd=0%7C0%7C0%7C0&br=587&bt=587&cs=0&ds=1&ft=yg8SInYYwAGRXbMxqfuJwFU268agcm9BM5ThRiZcEnJNR7mmlNzt_Nqq0D6UxMf&mime_type=video_mp4&qs=0&rc=NjY3PGlnO2Y6Z2U7ZDVnOEBpang3ZTw6ZmZzcDMzNDZlM0BfXzYvNTNhNjExXjEyNTAxYSM1M2tvcjRfaWRgLS1kYGFzcw%3D%3D&btag=c0000e00008000&dy_q=1772610191&feature_id=59cb2766d89ae6284516c6a254e9fb61&l=2026030415431018D0987D1B44CFAB1DFC
7323319103924538675,一个女性旅行者坐在秋千上看美丽的景色和日出在早上的缓慢动作,unknown,0,
7323322291272666406,墨水喷溅在屏幕上,unknown,0,
